[cefgetfile] Start
[cefgetfile] Parsing parameters ...OK
2026-03-17 16:18:16.498 [cefgetfile] INFO: [client] Config directory is ./h0
2026-03-17 16:18:16.498 [cefgetfile] INFO: [client] Local Socket Name is /tmp/cef_9695.0
2026-03-17 16:18:16.498 [cefgetfile] INFO: [client] Listen Port is 9695
[cefgetfile] Init Cefore Client package ... OK
[cefgetfile] Conversion from URI into Name ... OK
[cefgetfile] Checking the output file ... OK
[cefgetfile] Connect to cefnetd ... OK
[cefgetfile] URI=ccnx:/test/sample
[cefgetfile] Start sending Interests
2026-03-17 16:18:16.508 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.519 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.519 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.519 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.520 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.520 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.520 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.520 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.520 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.520 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.520 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.520 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.521 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.521 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.521 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.521 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.521 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.521 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.521 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.522 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.522 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.522 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.522 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.522 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.522 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.522 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.523 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.523 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.523 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.523 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.523 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.523 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.523 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.523 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.524 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.524 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.525 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.525 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.525 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.525 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.525 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.525 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.525 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.526 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.526 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.526 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.526 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.526 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.526 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.526 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.527 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.527 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.527 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.527 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.527 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.527 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.527 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.527 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.528 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.528 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.528 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.528 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.528 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.528 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.528 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.529 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.529 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.529 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.529 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.530 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.530 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.530 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.530 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.530 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.530 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.530 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.530 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.531 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.531 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.531 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.531 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.531 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.531 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.531 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.531 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.532 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.532 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.532 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.532 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.532 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.532 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.532 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.533 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.533 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.533 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.533 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.533 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.534 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.534 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.534 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.534 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.534 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.534 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.534 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.535 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.535 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.535 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.535 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.535 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.535 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.535 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.535 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.536 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.536 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.536 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.536 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.536 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.536 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.536 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.537 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.537 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.537 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.537 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.537 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.537 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.537 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.537 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.538 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.538 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.538 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.538 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.539 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.539 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.539 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.539 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.539 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.539 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.539 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.540 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.540 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.540 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.540 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.540 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.540 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.540 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.540 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.541 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.541 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.541 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.541 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.541 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.541 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.541 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.542 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.542 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.542 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.542 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.542 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.542 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.542 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.542 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.543 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.543 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.543 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.543 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.544 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.544 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.544 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.544 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.544 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.544 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.544 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.544 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.545 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.545 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.545 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.545 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.545 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.545 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.545 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.546 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.546 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.546 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.546 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.546 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.546 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
2026-03-17 16:18:16.546 [cefgetfile] WARNING: Unknown VALIDATION_ALG:type=2, length=0
