experiment_dir,num,hosts,switches,seed,k,down_interval,down_duration,down_count,down_stagger,down_exclude,cache_count,get_interval,filename,host_id,content_id,file_seed,down_hosts,get_idx,phase,cycle,timestamp,uri,rx_frames_all,rx_frames_content,rx_bytes_all,rx_bytes_content,duration_sec,throughput_bps,goodput_bps,jitter_ave_us,jitter_max_us,jitter_var_us,success
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx15_h10.log",10,,42,"0,1,2,3,4,5,6,10,11,12,13,14",15,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx16_h11.log",11,,42,"0,1,2,3,4,5,6,10,11,12,13,14",16,warmup,0,,ccnx:/emergency/alert/content1,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx17_h11.log",11,,42,"0,1,2,3,4,5,6,10,11,12,13,14",17,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx18_h12.log",12,,42,"0,1,2,3,4,5,6,10,11,12,13,14",18,warmup,0,,ccnx:/emergency/alert/content1,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx19_h12.log",12,,42,"0,1,2,3,4,5,6,10,11,12,13,14",19,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx1_h0.log",0,,42,"0,1,2,3,4,5,6,10,11,12,13,14",1,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx20_h13.log",13,,42,"0,1,2,3,4,5,6,10,11,12,13,14",20,warmup,0,,ccnx:/emergency/alert/content1,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx21_h13.log",13,,42,"0,1,2,3,4,5,6,10,11,12,13,14",21,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx2_h2.log",2,,42,"0,1,2,3,4,5,6,10,11,12,13,14",2,warmup,0,,ccnx:/emergency/alert/content1,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx3_h2.log",2,,42,"0,1,2,3,4,5,6,10,11,12,13,14",3,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx4_h1.log",1,,42,"0,1,2,3,4,5,6,10,11,12,13,14",4,warmup,0,,ccnx:/emergency/alert/content1,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx5_h1.log",1,,42,"0,1,2,3,4,5,6,10,11,12,13,14",5,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx6_h3.log",3,,42,"0,1,2,3,4,5,6,10,11,12,13,14",6,warmup,0,,ccnx:/emergency/alert/content1,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx7_h3.log",3,,42,"0,1,2,3,4,5,6,10,11,12,13,14",7,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx8_h4.log",4,,42,"0,1,2,3,4,5,6,10,11,12,13,14",8,warmup,0,,ccnx:/emergency/alert/content1,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13,14_phasewarmup_cycle0_idx9_h4.log",4,,42,"0,1,2,3,4,5,6,10,11,12,13,14",9,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts0,1,2,3,4,5,6,10,11,12,13_phasewarmup_cycle0_idx12_h6.log",6,,42,"0,1,2,3,4,5,6,10,11,12,13",12,warmup,0,,ccnx:/emergency/alert/content1,0,0,,,,,,,,,False
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts2,3,5_phaseeval_cycle0_idx1_h9.log",9,,42,"2,3,5",1,eval,0,,ccnx:/video/stream/content2,581,581,617433,594774,0.293,16933369,16311936,502,117544,24002771,True
ex12_seed42,12,15,100,42,2,10,140,13,1,,0,10,"cefgetfile_seed42_downhosts2,4,5_phasewarmup_cycle0_idx13_h6.log",6,,42,"2,4,5",13,warmup,0,,ccnx:/emergency/alert/content2,0,0,,,,,,,,,False
