experiment_dir,num,hosts,switches,seed,k,down_interval,down_duration,down_count,down_stagger,down_exclude,cache_count,get_interval,filename,host_id,content_id,file_seed,down_hosts,get_idx,phase,cycle,timestamp,uri,rx_frames_all,rx_frames_content,rx_bytes_all,rx_bytes_content,duration_sec,throughput_bps,goodput_bps,jitter_ave_us,jitter_max_us,jitter_var_us,success
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx1_h6.log,6,,42,none,1,eval,2,,ccnx:/video/stream/content2,424,424,449926,433390,0.178,20297680,19551685,418,8833,763431,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx2_h6.log,6,,42,none,2,eval,2,,ccnx:/video/stream/content3,424,424,449926,433390,0.243,14862041,14315820,571,8045,1167336,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx3_h0.log,0,,42,none,3,eval,2,,ccnx:/test/data/content1,847,847,463882,433390,0.281,13254055,12382836,330,6495,160032,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx4_h8.log,8,,42,none,4,eval,2,,ccnx:/test/data/content1,847,847,463882,433390,0.155,24012475,22434081,182,5095,30521,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx5_h8.log,8,,42,none,5,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.103,36501352,34102037,120,2996,11637,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx6_h18.log,18,,42,none,6,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.593,6265595,5853744,699,33653,1610593,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx0_h1.log,1,,42,none,0,eval,3,,ccnx:/video/stream/content1,424,424,449926,433390,0.232,15544169,14972879,546,5922,710489,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx1_h6.log,6,,42,none,1,eval,3,,ccnx:/video/stream/content2,424,424,449926,433390,0.214,16877947,16257637,502,8875,796836,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx2_h6.log,6,,42,none,2,eval,3,,ccnx:/video/stream/content3,424,424,449926,433390,0.207,17425737,16785294,487,5737,1117935,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx3_h0.log,0,,42,none,3,eval,3,,ccnx:/test/data/content1,847,847,463882,433390,0.444,8377952,7827251,522,6838,337658,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx4_h8.log,8,,42,none,4,eval,3,,ccnx:/test/data/content1,847,847,463882,433390,0.117,32037155,29931282,136,2546,7350,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx5_h8.log,8,,42,none,5,eval,3,,ccnx:/test/data/content2,847,847,463882,433390,0.136,27497858,25690362,159,2559,8515,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx6_h18.log,18,,42,none,6,eval,3,,ccnx:/test/data/content2,847,847,463882,433390,0.611,6086092,5686040,719,38919,1966746,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx0_h1.log,1,,42,none,0,eval,4,,ccnx:/video/stream/content1,424,424,449926,433390,0.229,15778503,15198600,538,5688,881028,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx1_h6.log,6,,42,none,1,eval,4,,ccnx:/video/stream/content2,424,424,449926,433390,0.223,16183224,15588446,524,5878,1160138,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx2_h6.log,6,,42,none,2,eval,4,,ccnx:/video/stream/content3,424,424,449926,433390,0.167,21634178,20839063,392,5367,538580,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx3_h0.log,0,,42,none,3,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.301,12354825,11542715,354,9092,219242,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx4_h8.log,8,,42,none,4,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.105,35561841,33224282,123,6139,45164,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx5_h8.log,8,,42,none,5,eval,4,,ccnx:/test/data/content2,847,847,463882,433390,0.103,36514641,34114452,119,5169,32063,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx6_h18.log,18,,42,none,6,eval,4,,ccnx:/test/data/content2,847,847,463882,433390,0.576,6447484,6023676,679,36453,1771080,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx0_h1.log,1,,42,none,0,eval,5,,ccnx:/video/stream/content1,424,424,449926,433390,0.214,16878185,16257866,502,7298,576248,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx1_h6.log,6,,42,none,1,eval,5,,ccnx:/video/stream/content2,424,424,449926,433390,0.171,21207419,20427988,400,6040,816578,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx2_h6.log,6,,42,none,2,eval,5,,ccnx:/video/stream/content3,424,424,449926,433390,0.169,21411665,20624728,396,6498,662459,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx3_h0.log,0,,42,none,3,eval,5,,ccnx:/test/data/content1,847,847,463882,433390,0.399,9333336,8719835,469,5870,166199,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx4_h8.log,8,,42,none,4,eval,5,,ccnx:/test/data/content1,847,847,463882,433390,0.119,31321157,29262347,139,2268,6022,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx5_h8.log,8,,42,none,5,eval,5,,ccnx:/test/data/content2,847,847,463882,433390,0.116,32105615,29995241,136,2377,6411,True
ex15_seed42,15,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx6_h18.log,18,,42,none,6,eval,5,,ccnx:/test/data/content2,847,847,463882,433390,0.564,6593634,6160220,664,27389,1014436,True
