experiment_dir,num,hosts,switches,seed,k,down_interval,down_duration,down_count,down_stagger,down_exclude,cache_count,get_interval,filename,host_id,content_id,file_seed,down_hosts,get_idx,phase,cycle,timestamp,uri,rx_frames_all,rx_frames_content,rx_bytes_all,rx_bytes_content,duration_sec,throughput_bps,goodput_bps,jitter_ave_us,jitter_max_us,jitter_var_us,success
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,1,4,5,13,19_phaseeval_cycle4_idx1_h6.log",6,,42,"0,1,4,5,13,19",1,eval,4,,ccnx:/video/stream/content2,424,424,449926,433390,0.103,35333693,34035084,240,3484,300477,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,1,5,13,15,19_phaseeval_cycle4_idx1_h6.log",6,,42,"0,1,5,13,15,19",1,eval,4,,ccnx:/video/stream/content2,424,424,449926,433390,0.094,38653436,37232817,219,3421,286607,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,1,6,11,13,14_phaseeval_cycle0_idx4_h8.log",8,,42,"0,1,6,11,13,14",4,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.093,40353794,37701249,108,3108,12502,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,1,6,11,13,19_phaseeval_cycle0_idx4_h8.log",8,,42,"0,1,6,11,13,19",4,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.126,29574644,27630637,148,3995,20287,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,1,6,11,13_phaseeval_cycle0_idx4_h8.log",8,,42,"0,1,6,11,13",4,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.117,31875899,29780625,137,4847,31832,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,11,12,14,17,18_phaseeval_cycle3_idx3_h0.log",0,,42,"0,11,12,14,17,18",3,eval,3,,ccnx:/test/data/content1,0,0,,,,,,,,,False
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,2,13,14,15,19_phaseeval_cycle1_idx1_h6.log",6,,42,"0,2,13,14,15,19",1,eval,1,,ccnx:/video/stream/content2,424,424,449926,433390,0.117,31006124,29866565,273,15477,929745,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,2,3,14,18_phaseeval_cycle0_idx0_h1.log",1,,42,"0,2,3,14,18",0,eval,0,,ccnx:/video/stream/content1,0,0,,,,,,,,,False
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,2,3,5,14,18_phaseeval_cycle0_idx5_h8.log",8,,42,"0,2,3,5,14,18",5,eval,0,,ccnx:/test/data/content2,847,847,463882,433390,0.251,14866762,13889536,294,6111,125587,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,2,4,6,18_phaseeval_cycle1_idx4_h8.log",8,,42,"0,2,4,6,18",4,eval,1,,ccnx:/test/data/content1,847,847,463882,433390,0.102,36680662,34269560,119,4860,43144,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,3,10,13,14,15_phaseeval_cycle1_idx0_h1.log",1,,42,"0,3,10,13,14,15",0,eval,1,,ccnx:/video/stream/content1,424,424,449926,433390,0.264,13673536,13170996,620,26386,2274005,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,3,12,17,18_phaseeval_cycle3_idx1_h6.log",6,,42,"0,3,12,17,18",1,eval,3,,ccnx:/video/stream/content2,424,424,449926,433390,0.135,26748470,25765392,317,12423,787768,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,3,12,18,19_phaseeval_cycle2_idx2_h6.log",6,,42,"0,3,12,18,19",2,eval,2,,ccnx:/video/stream/content3,424,424,449926,433390,0.101,35814292,34498019,237,8062,437502,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,3,13,14,15,18_phaseeval_cycle0_idx4_h8.log",8,,42,"0,3,13,14,15,18",4,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.272,13675262,12776357,320,33006,1341693,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,6,13,14,15,19_phaseeval_cycle2_idx5_h8.log",8,,42,"0,6,13,14,15,19",5,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.101,37195365,34750430,117,5156,31839,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts0,6,13,14,19_phaseeval_cycle2_idx5_h8.log",8,,42,"0,6,13,14,19",5,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.094,39828453,37210440,110,2555,8981,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,10,11,12,15,16_phaseeval_cycle4_idx0_h1.log",1,,42,"1,10,11,12,15,16",0,eval,4,,ccnx:/video/stream/content1,424,424,449926,433390,0.14,25893717,24942053,327,5970,219378,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,10,11,12,15,19_phaseeval_cycle3_idx6_h18.log",18,,42,"1,10,11,12,15,19",6,eval,3,,ccnx:/test/data/content2,847,847,463882,433390,0.598,6212095,5803760,705,17379,717634,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,11,13,15,19_phaseeval_cycle0_idx3_h0.log",0,,42,"1,11,13,15,19",3,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.333,11176330,10441685,392,22489,703405,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4,5,6,7,8,9,10_phaseeval_cycle0_idx0_h1.log",1,,42,"1,2,3,4,5,6,7,8,9,10",0,eval,0,,ccnx:/video/stream/content1,424,424,449926,433390,0.307,11767308,11334828,721,45257,5736647,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx0_h0.log",0,,42,"1,2,3,4",0,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx10_h2.log",2,,42,"1,2,3,4",10,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx11_h2.log",2,,42,"1,2,3,4",11,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx12_h5.log",5,,42,"1,2,3,4",12,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx13_h5.log",5,,42,"1,2,3,4",13,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx14_h6.log",6,,42,"1,2,3,4",14,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx15_h6.log",6,,42,"1,2,3,4",15,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx1_h0.log",0,,42,"1,2,3,4",1,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx2_h3.log",3,,42,"1,2,3,4",2,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx3_h3.log",3,,42,"1,2,3,4",3,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx4_h4.log",4,,42,"1,2,3,4",4,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx5_h4.log",4,,42,"1,2,3,4",5,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx6_h11.log",11,,42,"1,2,3,4",6,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx7_h11.log",11,,42,"1,2,3,4",7,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx8_h1.log",1,,42,"1,2,3,4",8,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,4_phasewarmup_cycle0_idx9_h1.log",1,,42,"1,2,3,4",9,warmup,0,,,,,,,,,,,,,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,3,6,14,17_phaseeval_cycle0_idx1_h6.log",6,,42,"1,2,3,6,14,17",1,eval,0,,ccnx:/video/stream/content2,0,0,,,,,,,,,False
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,4,16,19_phaseeval_cycle1_idx2_h6.log",6,,42,"1,2,4,16,19",2,eval,1,,ccnx:/video/stream/content3,424,424,449926,433390,0.151,23987417,23105815,353,10085,640942,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,2,5,14,17,18_phaseeval_cycle4_idx3_h0.log",0,,42,"1,2,5,14,17,18",3,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.238,15632739,14605164,280,13988,273742,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,4,11,12,15,16_phaseeval_cycle4_idx0_h1.log",1,,42,"1,4,11,12,15,16",0,eval,4,,ccnx:/video/stream/content1,424,424,449926,433390,0.24,15053608,14500347,563,21826,1936049,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,5,14,17,18_phaseeval_cycle4_idx3_h0.log",0,,42,"1,5,14,17,18",3,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.251,14826076,13851525,295,10887,196849,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,5,15,16,17,18_phaseeval_cycle4_idx4_h8.log",8,,42,"1,5,15,16,17,18",4,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.092,40750831,38072188,107,3023,11796,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,5,15,16,17_phaseeval_cycle4_idx4_h8.log",8,,42,"1,5,15,16,17",4,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.106,35272509,32953968,124,6703,55075,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,6,10,13,15,19_phaseeval_cycle4_idx2_h6.log",6,,42,"1,6,10,13,15,19",2,eval,4,,ccnx:/video/stream/content3,424,424,449926,433390,0.238,15201037,14642357,558,12039,1540765,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts1,6,13,15,19_phaseeval_cycle4_idx2_h6.log",6,,42,"1,6,13,15,19",2,eval,4,,ccnx:/video/stream/content3,424,424,449926,433390,0.198,18272219,17600666,464,11547,982013,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts10,11,12,13,15,19_phaseeval_cycle3_idx5_h8.log",8,,42,"10,11,12,13,15,19",5,eval,3,,ccnx:/test/data/content2,847,847,463882,433390,0.133,28199513,26345896,155,5189,33273,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts11,12,14,17,18_phaseeval_cycle3_idx3_h0.log",0,,42,"11,12,14,17,18",3,eval,3,,ccnx:/test/data/content1,63,63,,,,,,,,,False
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts2,3,10,16,18_phaseeval_cycle0_idx0_h1.log",1,,42,"2,3,10,16,18",0,eval,0,,ccnx:/video/stream/content1,424,424,449926,433390,0.221,16388134,15785826,518,9234,1035581,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts2,3,12,14,17_phaseeval_cycle4_idx6_h18.log",18,,42,"2,3,12,14,17",6,eval,4,,ccnx:/test/data/content2,847,847,463882,433390,0.697,5333302,4982732,821,24454,934417,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts2,3,4,11,14,15_phaseeval_cycle2_idx1_h6.log",6,,42,"2,3,4,11,14,15",1,eval,2,,ccnx:/video/stream/content2,424,424,449926,433390,0.148,24541362,23639400,345,10554,710673,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts2,4,10,12,18_phaseeval_cycle0_idx6_h18.log",18,,42,"2,4,10,12,18",6,eval,0,,ccnx:/test/data/content2,847,847,463882,433390,0.658,5650499,5279079,775,5117,216666,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts2,4,11,14,15_phaseeval_cycle2_idx1_h6.log",6,,42,"2,4,11,14,15",1,eval,2,,ccnx:/video/stream/content2,424,424,449926,433390,0.162,22318726,21498452,380,8765,668283,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts2,6,10,16,19_phaseeval_cycle3_idx2_h6.log",6,,42,"2,6,10,16,19",2,eval,3,,ccnx:/video/stream/content3,424,424,449926,433390,0.203,17800786,17146559,476,21359,1503195,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,10,11,14,17,19_phaseeval_cycle1_idx6_h18.log",18,,42,"3,10,11,14,17,19",6,eval,1,,ccnx:/test/data/content2,847,847,463882,433390,0.63,5903496,5515446,742,16411,452959,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,10,11,15,18,19_phaseeval_cycle3_idx0_h1.log",1,,42,"3,10,11,15,18,19",0,eval,3,,ccnx:/video/stream/content1,424,424,449926,433390,0.258,13980726,13466897,607,8186,837260,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,10,12,17,18,19_phaseeval_cycle1_idx5_h8.log",8,,42,"3,10,12,17,18,19",5,eval,1,,ccnx:/test/data/content2,847,847,463882,433390,0.103,36438631,34043438,120,4749,29167,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,10,14,17,19_phaseeval_cycle1_idx6_h18.log",18,,42,"3,10,14,17,19",6,eval,1,,ccnx:/test/data/content2,847,847,463882,433390,0.639,5811828,5429804,753,8143,348958,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,11,13,14,15,16_phaseeval_cycle0_idx1_h6.log",6,,42,"3,11,13,14,15,16",1,eval,0,,ccnx:/video/stream/content2,424,424,449926,433390,0.249,14501696,13968719,585,16916,1548539,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,11,14,15,17,19_phaseeval_cycle2_idx0_h1.log",1,,42,"3,11,14,15,17,19",0,eval,2,,ccnx:/video/stream/content1,424,424,449926,433390,0.299,12070287,11626671,703,9049,1241381,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,4,13,14,17_phaseeval_cycle0_idx3_h0.log",0,,42,"3,4,13,14,17",3,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.467,7953791,7430970,550,22616,767978,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,4,6,11,14,15_phaseeval_cycle0_idx2_h6.log",6,,42,"3,4,6,11,14,15",2,eval,0,,ccnx:/video/stream/content3,0,0,,,,,,,,,False
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,5,12,13,17_phaseeval_cycle3_idx4_h8.log",8,,42,"3,5,12,13,17",4,eval,3,,ccnx:/test/data/content1,847,847,463882,433390,0.133,28099585,26252536,155,7423,78076,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,6,10,11,15,19_phaseeval_cycle3_idx0_h1.log",1,,42,"3,6,10,11,15,19",0,eval,3,,ccnx:/video/stream/content1,424,424,449926,433390,0.267,13541790,13044093,626,13267,1588413,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts3,6,10,12,17,18_phaseeval_cycle1_idx5_h8.log",8,,42,"3,6,10,12,17,18",5,eval,1,,ccnx:/test/data/content2,847,847,463882,433390,0.095,39549161,36949506,110,2654,9818,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts4,5,6,16,17_phaseeval_cycle0_idx6_h18.log",18,,42,"4,5,6,16,17",6,eval,0,,ccnx:/test/data/content2,847,847,463882,433390,0.574,6477521,6051739,676,17116,486059,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts5,10,11,16,19_phaseeval_cycle0_idx2_h6.log",6,,42,"5,10,11,16,19",2,eval,0,,ccnx:/video/stream/content3,424,424,449926,433390,0.239,15091098,14536459,562,20586,1604533,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts5,11,12,14,15_phaseeval_cycle1_idx3_h0.log",0,,42,"5,11,12,14,15",3,eval,1,,ccnx:/test/data/content1,847,847,463882,433390,0.498,7461628,6971159,587,11009,482124,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts5,6,10,11,17_phaseeval_cycle2_idx3_h0.log",0,,42,"5,6,10,11,17",3,eval,2,,ccnx:/test/data/content1,847,847,463882,433390,0.406,9165386,8562925,478,11288,320531,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts6,10,11,15,19_phaseeval_cycle2_idx6_h18.log",18,,42,"6,10,11,15,19",6,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.407,9144856,8543744,479,22484,650244,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,"cefgetfile_seed42_downhosts6,10,11,18,19_phaseeval_cycle4_idx5_h8.log",8,,42,"6,10,11,18,19",5,eval,4,,ccnx:/test/data/content2,847,847,463882,433390,0.127,29381935,27450595,149,3376,15475,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx0_h1.log,1,,42,none,0,eval,0,,ccnx:/video/stream/content1,424,424,449926,433390,5.903,609882,587467,13919,602412,3010523853,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx1_h6.log,6,,42,none,1,eval,0,,ccnx:/video/stream/content2,424,424,449926,433390,4.823,746485,719050,11372,1206923,5356861435,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx2_h6.log,6,,42,none,2,eval,0,,ccnx:/video/stream/content3,424,424,449926,433390,0.195,18591599,17908307,456,5698,583564,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx3_h0.log,0,,42,none,3,eval,0,,ccnx:/test/data/content1,34,28,,,,,,,,,False
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx4_h8.log,8,,42,none,4,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.116,32265001,30144151,135,4285,31410,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx5_h8.log,8,,42,none,5,eval,0,,ccnx:/test/data/content2,847,847,463882,433390,0.11,33860926,31635172,129,2838,9771,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx6_h18.log,18,,42,none,6,eval,0,,ccnx:/test/data/content2,847,847,463882,433390,0.673,5519603,5156787,793,39349,2031884,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx0_h1.log,1,,42,none,0,eval,1,,ccnx:/video/stream/content1,424,424,449926,433390,0.226,16003272,15415108,530,13457,952625,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx1_h6.log,6,,42,none,1,eval,1,,ccnx:/video/stream/content2,424,424,449926,433390,0.157,23059972,22212455,368,4393,341884,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx2_h6.log,6,,42,none,2,eval,1,,ccnx:/video/stream/content3,426,424,452052,433390,8.789,411492,394505,20727,1802408,26278027187,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx3_h0.log,0,,42,none,3,eval,1,,ccnx:/test/data/content1,847,847,463882,433390,0.294,12649918,11818411,346,5155,164425,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx4_h8.log,8,,42,none,4,eval,1,,ccnx:/test/data/content1,847,847,463882,433390,0.11,34112419,31870133,128,3349,12700,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx5_h8.log,8,,42,none,5,eval,1,,ccnx:/test/data/content2,847,847,463882,433390,0.11,33909193,31680266,129,3098,12927,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx6_h18.log,18,,42,none,6,eval,1,,ccnx:/test/data/content2,847,847,463882,433390,0.626,5940246,5549780,737,32165,1449830,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx0_h1.log,1,,42,none,0,eval,2,,ccnx:/video/stream/content1,424,424,449926,433390,0.179,20225256,19481923,419,7642,503311,True
