experiment_dir,num,hosts,switches,seed,k,down_interval,down_duration,down_count,down_stagger,down_exclude,cache_count,get_interval,filename,host_id,content_id,file_seed,down_hosts,get_idx,phase,cycle,timestamp,uri,rx_frames_all,rx_frames_content,rx_bytes_all,rx_bytes_content,duration_sec,throughput_bps,goodput_bps,jitter_ave_us,jitter_max_us,jitter_var_us,success
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx15_h6.log,6,,42,1,15,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx1_h0.log,0,,42,1,1,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx2_h3.log,3,,42,1,2,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx3_h3.log,3,,42,1,3,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx4_h4.log,4,,42,1,4,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx5_h4.log,4,,42,1,5,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx6_h11.log,11,,42,1,6,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx7_h11.log,11,,42,1,7,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx8_h1.log,1,,42,1,8,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhosts1_phasewarmup_cycle0_idx9_h1.log,1,,42,1,9,warmup,0,,,,,,,,,,,,,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx0_h1.log,1,,42,none,0,eval,0,,ccnx:/video/stream/content1,424,424,449926,433390,0.405,8914081,8586464,952,99382,22947782,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx1_h6.log,6,,42,none,1,eval,0,,ccnx:/video/stream/content2,424,424,449926,433390,0.294,12283956,11832487,691,50796,6688568,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx2_h6.log,6,,42,none,2,eval,0,,ccnx:/video/stream/content3,424,424,449926,433390,0.23,15685061,15108593,541,7600,631434,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx3_h0.log,0,,42,none,3,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.505,7355923,6872402,595,23788,1023241,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx4_h8.log,8,,42,none,4,eval,0,,ccnx:/test/data/content1,847,847,463882,433390,0.531,6998018,6538022,626,7915,166863,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx5_h8.log,8,,42,none,5,eval,0,,ccnx:/test/data/content2,847,847,463882,433390,0.506,7343042,6860367,596,6499,194843,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle0_idx6_h18.log,18,,42,none,6,eval,0,,ccnx:/test/data/content2,847,847,463882,433390,0.587,6335022,5918607,691,15131,460601,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx0_h1.log,1,,42,none,0,eval,1,,ccnx:/video/stream/content1,424,424,449926,433390,0.253,14270283,13745812,594,8176,792387,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx1_h6.log,6,,42,none,1,eval,1,,ccnx:/video/stream/content2,424,424,449926,433390,0.238,15180457,14622534,559,6438,486262,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx2_h6.log,6,,42,none,2,eval,1,,ccnx:/video/stream/content3,424,424,449926,433390,0.266,13582056,13082879,625,7991,760506,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx3_h0.log,0,,42,none,3,eval,1,,ccnx:/test/data/content1,847,847,463882,433390,0.441,8431477,7877258,519,4364,330712,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx4_h8.log,8,,42,none,4,eval,1,,ccnx:/test/data/content1,847,847,463882,433390,0.178,21003797,19623171,208,2812,8926,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx5_h8.log,8,,42,none,5,eval,1,,ccnx:/test/data/content2,847,847,463882,433390,0.138,27044767,25267054,162,2776,9463,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle1_idx6_h18.log,18,,42,none,6,eval,1,,ccnx:/test/data/content2,847,847,463882,433390,0.558,6661956,6224050,657,23612,793957,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx0_h1.log,1,,42,none,0,eval,2,,ccnx:/video/stream/content1,424,424,449926,433390,0.236,15328109,14764759,553,6099,444907,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx1_h6.log,6,,42,none,1,eval,2,,ccnx:/video/stream/content2,424,424,449926,433390,0.217,16693216,16079695,508,6100,878580,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx2_h6.log,6,,42,none,2,eval,2,,ccnx:/video/stream/content3,424,424,449926,433390,0.27,13360881,12869832,635,11378,410331,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx3_h0.log,0,,42,none,3,eval,2,,ccnx:/test/data/content1,847,847,463882,433390,0.396,9381445,8764782,467,3897,194848,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx4_h8.log,8,,42,none,4,eval,2,,ccnx:/test/data/content1,847,847,463882,433390,0.161,23127175,21606974,189,3042,11356,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx5_h8.log,8,,42,none,5,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.125,30017681,28044552,145,2874,9722,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx6_h18.log,18,,42,none,6,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.518,7182267,6710160,610,23510,693797,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx0_h1.log,1,,42,none,0,eval,3,,ccnx:/video/stream/content1,424,424,449926,433390,0.228,15823590,15242030,536,5314,143812,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx1_h6.log,6,,42,none,1,eval,3,,ccnx:/video/stream/content2,424,424,449926,433390,0.193,18777136,18087025,452,6625,548463,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx2_h6.log,6,,42,none,2,eval,3,,ccnx:/video/stream/content3,424,424,449926,433390,0.199,18166900,17499217,467,5847,573250,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx3_h0.log,0,,42,none,3,eval,3,,ccnx:/test/data/content1,847,847,463882,433390,0.457,8144174,7608839,537,2045,254639,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx4_h8.log,8,,42,none,4,eval,3,,ccnx:/test/data/content1,847,847,463882,433390,0.146,25643007,23957435,170,2847,10438,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx5_h8.log,8,,42,none,5,eval,3,,ccnx:/test/data/content2,847,847,463882,433390,0.111,33623469,31413324,130,3254,22988,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx6_h18.log,18,,42,none,6,eval,3,,ccnx:/test/data/content2,847,847,463882,433390,0.548,6781603,6335833,646,25126,847995,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx0_h1.log,1,,42,none,0,eval,4,,ccnx:/video/stream/content1,424,424,449926,433390,0.223,16182423,15587675,524,4547,338409,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx1_h6.log,6,,42,none,1,eval,4,,ccnx:/video/stream/content2,424,424,449926,433390,0.256,14084505,13566861,602,6866,323667,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx2_h6.log,6,,42,none,2,eval,4,,ccnx:/video/stream/content3,424,424,449926,433390,0.185,19506449,18789534,435,6289,674969,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx3_h0.log,0,,42,none,3,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.286,13021112,12165205,336,7010,160419,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx4_h8.log,8,,42,none,4,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.12,31105620,29060978,140,3108,10987,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx5_h8.log,8,,42,none,5,eval,4,,ccnx:/test/data/content2,847,847,463882,433390,0.182,20452900,19108485,214,3030,10813,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx6_h18.log,18,,42,none,6,eval,4,,ccnx:/test/data/content2,847,847,463882,433390,0.496,7490530,6998161,584,24312,768879,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx0_h1.log,1,,42,none,0,eval,5,,ccnx:/video/stream/content1,424,424,449926,433390,0.244,14829343,14284325,572,8437,307489,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx1_h6.log,6,,42,none,1,eval,5,,ccnx:/video/stream/content2,424,424,449926,433390,0.22,16411522,15808354,517,5240,337230,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx2_h6.log,6,,42,none,2,eval,5,,ccnx:/video/stream/content3,424,424,449926,433390,0.21,17226746,16593616,492,4733,675507,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx3_h0.log,0,,42,none,3,eval,5,,ccnx:/test/data/content1,847,847,463882,433390,0.393,9462996,8840972,463,1792,265484,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx4_h8.log,8,,42,none,4,eval,5,,ccnx:/test/data/content1,847,847,463882,433390,0.12,31127536,29081453,140,3598,14631,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx5_h8.log,8,,42,none,5,eval,5,,ccnx:/test/data/content2,847,847,463882,433390,0.119,31472831,29404052,139,2740,8302,True
ex16_seed42,16,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle5_idx6_h18.log,18,,42,none,6,eval,5,,ccnx:/test/data/content2,847,847,463882,433390,0.535,6945277,6488748,630,24171,819792,True
